model_key,model_name,scoring_method,window_size,lambda,k_iters,empirical_coverage,avg_set_size,scene_coverage,scene_avg_set_size,uncertain_pixel_rate,mean_per_class_cov,runtime_sec,alpha
AlexNet_CNN_MultiHead,AlexNet,RAPS,5,0.5,1,0.6811637227252486,0.6811637227252486,0.17010210715514934,1.0950224334002434,0.21077728271484375,0.6736164647257104,154.54349627700003,0.05
AlexNet_CNN_MultiHead,AlexNet,SAPS,5,0.5,1,0.7058037702241353,0.7061006382662907,0.1541550346093541,0.9699595853371151,0.1090850830078125,0.7008076834692917,154.87675204300012,0.05
