model_key,model_name,scoring_method,window_size,lambda,k_iters,empirical_coverage,avg_set_size,scene_coverage,scene_avg_set_size,uncertain_pixel_rate,mean_per_class_cov,runtime_sec,alpha
AlexNet_CNN_MultiHead,AlexNet,RAPS,9,0.5,1,0.6894760279055959,0.6900697639899065,0.20230219128838578,1.330651815973195,0.34928131103515625,0.6880043912556522,304.01040635100003,0.05
AlexNet_CNN_MultiHead,AlexNet,SAPS,9,0.5,1,0.6964524268962446,0.6970461629805551,0.16905044169949138,1.060898333902644,0.15894699096679688,0.6951402275495802,295.52433576700014,0.05
