model_key,model_name,scoring_method,window_size,lambda,k_iters,empirical_coverage,avg_set_size,scene_coverage,scene_avg_set_size,uncertain_pixel_rate,mean_per_class_cov,runtime_sec,alpha
AlexNet_CNN_MultiHead,AlexNet,RAPS,3,0.5,1,0.7061006382662907,0.7062490722873682,0.14996749397682513,0.9545805203627724,0.12972640991210938,0.7101148316182991,106.80530487499993,0.05
AlexNet_CNN_MultiHead,AlexNet,SAPS,3,0.5,1,0.7013507495918064,0.7016476176339617,0.14371486481318596,0.8962997363259886,0.8225021362304688,0.7038908930667245,107.80782824000005,0.05
